WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,12/19/90 0:00,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.43,NTU,Total,,46,,HACH 16800,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",18423,30.26978549,-97.97350879,2471,TRUE,
Barton Creek,12/19/90 0:00,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Clarity,TURBIDITY,,0.73,NTU,Total,,51,,HACH 16800,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",19064,30.27307365,-97.84323434,2433,TRUE,
Barton Creek,12/18/90 0:00,Barton Creek @ Fitzhugh Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.34,NTU,Total,,45,,HACH 16800,U,Barton Creek Pool Study,"(30.2428251119635, -98.0112817019004)",18291,30.24282511,-98.0112817,2504,TRUE,
Barton Creek,12/18/90 0:00,Barton Creek @ Recharge Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.27,NTU,Total,,52,,HACH 16800,U,Barton Creek Pool Study,"(30.2677173018848, -97.823842120071)",19202,30.2677173,-97.82384212,2521,TRUE,
Barton Creek,12/17/90 0:00,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Clarity,TURBIDITY,,0.15,NTU,Total,,48,,HACH 16800,S,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",18674,30.29622924,-97.92609284,2444,TRUE,
Barton Creek,12/17/90 0:00,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Clarity,TURBIDITY,,1.25,NTU,Total,,50,,HACH 16800,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",18940,30.29136422,-97.84924671,2420,TRUE,
Barton Creek,12/17/90 0:00,Barton Creek @ Ogletree Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.23,NTU,Total,,49,,HACH 16800,S,Barton Creek Pool Study,"(30.3022731006164, -97.868544391745)",19588,30.3022731,-97.86854439,2457,TRUE,
Barton Creek,5/11/93 11:20,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.62,NTU,Total,,44,,HACH 16800,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",18255,30.24492213,-98.12569449,2670,FALSE,
Barton Creek,11/12/92 0:00,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.3,NTU,Total,BS-12NOV2-1,35,,UNKNOWN,U,Water Quality Miscellaneous,"(30.2635351223695, -97.7709796798271)",1028779,30.26353512,-97.77097968,71192,TRUE,
Barton Creek,10/1/92 0:00,Barton Spring,Spring,Ground Water,Clarity,TURBIDITY,,0.8,NTU,Total,BS-01OCT2-1,35,,UNKNOWN,U,Water Quality Miscellaneous,"(30.2635351223695, -97.7709796798271)",703208,30.26353512,-97.77097968,71206,TRUE,
Barton Creek,9/28/92 17:00,Barton Creek @ Ogletree Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.55,NTU,Total,,49,,HACH 16800,U,Barton Creek Pool Study,"(30.3022731006164, -97.868544391745)",18877,30.3022731,-97.86854439,2464,FALSE,
Barton Creek,9/28/92 13:55,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,2.4,NTU,Total,,44,,HACH 16800,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",18233,30.24492213,-98.12569449,2499,FALSE,
Bear Creek,9/10/14 8:58,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1,NTU,Total,4112-Bear Creek @ Bear Creek Pass,4112,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",2412867,30.16088234,-97.94486077,478194,FALSE,
Bear Creek,7/2/14 12:42,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,2.6,NTU,Total,,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",2317629,30.12742048,-97.82190258,471523,FALSE,
Bear Creek,7/2/14 8:57,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,0.84,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",2317625,30.16088234,-97.94486077,471521,FALSE,
Barton Creek,6/4/92 4:10,Barton Creek @ Stark Pool,Stream,Surface Water,Clarity,TURBIDITY,,2.4,NTU,Total,,44,,HACH 16800,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",18224,30.24492213,-98.12569449,2498,FALSE,
Bear Creek,4/17/14 13:35,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.66,NTU,Total,,1087,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",2306645,30.12742048,-97.82190258,448111,FALSE,
Bear Creek,4/17/14 8:45,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,0.26,NTU,Total,# 251 - Onion @ County Line,4112,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",2307023,30.16088234,-97.94486077,448100,FALSE,Field Blank
Bear Creek,1/15/14 12:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.5,NTU,Total,,1087,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",2298859,30.12742048,-97.82190258,447678,FALSE,
Bear Creek,1/15/14 9:10,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,4.18,NTU,Total,,4112,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",2298760,30.16088234,-97.94486077,447685,FALSE,
Barton Creek,5/20/92 11:15,Barton Creek @ Loop 360 (USGS),Stream,Surface Water,Clarity,TURBIDITY,,4.7,NTU,Total,,599,,UNKNOWN,U,Water Watch Dog,"(30.24469235357, -97.8023393222609)",2341343,30.24469235,-97.80233932,448942,FALSE,
Bear Creek,7/5/12 12:25,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.02,NTU,Total,,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1941514,30.12742048,-97.82190258,385791,FALSE,
Bear Creek,7/5/12 12:20,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1,NTU,Total,#963 Bear West @ Medina,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1941512,30.12742048,-97.82190258,385786,FALSE,Field Replica
Bear Creek,7/5/12 9:50,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,5.66,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1941520,30.16088234,-97.94486077,385799,FALSE,
Barton Creek,3/24/92 11:30,Barton Creek @ Recharge Pool,Stream,Surface Water,Clarity,TURBIDITY,,1.5,NTU,Total,,52,,HACH 16800,U,Barton Creek Pool Study,"(30.2677173018848, -97.823842120071)",19243,30.2677173,-97.82384212,2526,FALSE,
Barton Creek,10/9/91 16:30,Barton Creek @ Recharge Pool,Stream,Surface Water,Clarity,TURBIDITY,,1.1,NTU,Total,,52,,HACH 16800,U,Barton Creek Pool Study,"(30.2677173018848, -97.823842120071)",19233,30.2677173,-97.82384212,2525,FALSE,
Bear Creek,3/7/12 12:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.4,NTU,Total,,1087,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1911341,30.12742048,-97.82190258,383721,FALSE,
Bear Creek,3/7/12 9:10,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1.49,NTU,Total,,4112,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1911351,30.16088234,-97.94486077,383731,FALSE,
Bear Creek,12/8/11 9:35,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,5.81,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1838947,30.16088234,-97.94486077,371962,FALSE,
Bear Creek,10/6/10 13:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,2.84,NTU,Total,,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1821243,30.12742048,-97.82190258,353173,FALSE,
Bear Creek,10/6/10 9:05,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1.24,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1821239,30.16088234,-97.94486077,353183,FALSE,
Barton Creek,6/3/91 0:00,Barton Creek @ Loop 360 (USGS),Stream,Surface Water,Clarity,TURBIDITY,,7.5,NTU,N/A,,599,,UNKNOWN,U,Groundwater,"(30.24469235357, -97.8023393222609)",1824974,30.24469235,-97.80233932,363341,TRUE,
Bear Creek,5/5/10 12:55,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.6,NTU,Total,963-Bear West @ Medina,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1751244,30.12742048,-97.82190258,349046,FALSE,Field Replica
Bear Creek,5/5/10 12:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.49,NTU,Total,,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1751009,30.12742048,-97.82190258,349051,FALSE,
Bear Creek,5/5/10 9:45,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1.06,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1750998,30.16088234,-97.94486077,349061,FALSE,
Bear Creek,3/4/10 13:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.34,NTU,Total,"dupe = 963, Bear West @ Medina",1087,,Trilogy Fluorometer,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1731827,30.12742048,-97.82190258,347525,FALSE,Field Replica
Bear Creek,3/4/10 13:37,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.13,NTU,Total,,1087,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1731638,30.12742048,-97.82190258,347530,FALSE,
Bear Creek,3/4/10 12:29,Bear Creek @ Escondido,Stream,Surface Water,Clarity,TURBIDITY,,0.8,NTU,Total,,3935,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1457423752643, -97.861007572766)",1722846,30.14574238,-97.86100757,347539,FALSE,
Bear Creek,3/4/10 9:26,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,4.74,NTU,Total,,4112,,Trilogy Fluorometer,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1722849,30.16088234,-97.94486077,347542,FALSE,
Barton Creek,1/31/91 13:30,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Clarity,TURBIDITY,,0.54,NTU,Total,,46,,HACH 16800,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",18427,30.26978549,-97.97350879,2472,FALSE,
Bear Creek,12/17/07 12:45,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.14,NTU,Total,,1087,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1489693,30.12742048,-97.82190258,313237,FALSE,
Bear Creek,12/17/07 12:30,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1.04,NTU,Total,,4112,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1489961,30.16088234,-97.94486077,313149,FALSE,
Bear Creek,9/10/07 12:15,Bear Creek @ Escondido,Stream,Surface Water,Clarity,TURBIDITY,,1.27,NTU,Total,,3935,,HACH 2100P,S,Environmental Integrity Index (EII),"(30.1457423752643, -97.861007572766)",1457060,30.14574238,-97.86100757,307554,FALSE,
Bear Creek,9/10/07 12:15,Bear Creek @ Escondido,Stream,Surface Water,Clarity,TURBIDITY,,1.27,NTU,Total,,3935,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1457423752643, -97.861007572766)",1457263,30.14574238,-97.86100757,307553,FALSE,
Bear Creek,9/10/07 12:15,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,2.14,NTU,Total,,1087,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1457149,30.12742048,-97.82190258,307605,FALSE,
Bear Creek,9/10/07 11:45,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,2.69,NTU,Total,,4112,,HACH 2100P,S,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1457065,30.16088234,-97.94486077,307551,FALSE,
Bear Creek,9/10/07 11:45,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,2.69,NTU,Total,,4112,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1457296,30.16088234,-97.94486077,307550,FALSE,
Bear Creek,4/17/14 9:50,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,2.31,NTU,Total,,4112,,Trilogy Fluorometer,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",2306636,30.16088234,-97.94486077,448120,FALSE,
Bear Creek,5/9/07 12:00,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,1.03,NTU,Total,,4112,,HACH 2100P,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1444290,30.16088234,-97.94486077,304313,FALSE,
Bear Creek,5/9/07 11:50,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.86,NTU,Total,,1087,,HACH 2100P,R,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1443545,30.12742048,-97.82190258,304362,FALSE,
Bear Creek,5/9/07 11:00,Bear Creek @ Escondido,Stream,Surface Water,Clarity,TURBIDITY,,1.31,NTU,Total,,3935,,HACH 2100P,R,Environmental Integrity Index (EII),"(30.1457423752643, -97.861007572766)",1444282,30.14574238,-97.86100757,304319,FALSE,
Bear Creek,2/1/07 12:20,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Clarity,TURBIDITY,,0.67,NTU,Total,,4112,,HACH 2100P,R,Environmental Integrity Index (EII),"(30.1608823448036, -97.9448607726438)",1420981,30.16088234,-97.94486077,301709,FALSE,
Bear Creek,2/1/07 12:20,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.75,NTU,Total,,1087,,HACH 2100P,R,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1421020,30.12742048,-97.82190258,301669,FALSE,
Bear Creek,12/8/04 12:20,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.91,NTU,Total,,1087,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",602328,30.12742048,-97.82190258,264549,FALSE,
Bear Creek,12/8/04 11:20,Bear Creek Downstream of Bear Creek Pass (USGS),Stream,Surface Water,Clarity,TURBIDITY,,1.27,NTU,Total,,1534,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1554096684861, -97.9400147553517)",1091115,30.15540967,-97.94001476,264590,FALSE,
Bear Creek,12/8/04 11:00,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,0.52,NTU,Total,,1089,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",1091232,30.17341034,-97.93123471,264554,FALSE,
Bear Creek,10/6/04 11:05,Bear Creek Downstream of Bear Creek Pass (USGS),Stream,Surface Water,Clarity,TURBIDITY,,1,NTU,Total,,1534,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1554096684861, -97.9400147553517)",1175266,30.15540967,-97.94001476,257341,FALSE,
Bear Creek,6/23/04 11:55,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.15,NTU,Total,,1087,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1170130,30.12742048,-97.82190258,249077,FALSE,
Bear Creek,6/23/04 11:30,Bear Creek Downstream of Bear Creek Pass (USGS),Stream,Surface Water,Clarity,TURBIDITY,,0.72,NTU,Total,,1534,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1554096684861, -97.9400147553517)",1170162,30.15540967,-97.94001476,249085,FALSE,
Bear Creek,6/23/04 11:10,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,0.65,NTU,Total,,1089,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",1170158,30.17341034,-97.93123471,249084,FALSE,
Bear Creek,3/10/04 12:45,Bear Creek Downstream of Bear Creek Pass (USGS),Stream,Surface Water,Clarity,TURBIDITY,,1.11,NTU,Total,,1534,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1554096684861, -97.9400147553517)",1132970,30.15540967,-97.94001476,235207,FALSE,
Bear Creek,3/10/04 12:40,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,0.93,NTU,Total,,1087,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",1132962,30.12742048,-97.82190258,235205,FALSE,
Bear Creek,5/7/02 16:05,Spillar Ranch Spring 1,Spring,Ground Water,Clarity,TURBIDITY,,1.6,NTU,Total,Spillar Spring 1: 32,1455,,Quanta Probe,U,Atrazine Springs,"(30.157959034578, -97.9149845886042)",1009825,30.15795903,-97.91498459,199279,FALSE,
Bear Creek,5/7/02 15:55,Spillar Ranch Spring 2,Spring,Ground Water,Clarity,TURBIDITY,,11,NTU,Total,Spillar Spring 2: 31,1456,,Quanta Probe,U,Atrazine Springs,"(30.1624908663213, -97.9108011115594)",1155190,30.16249087,-97.91080111,199280,FALSE,
Bear Creek,12/5/01 10:40,Bear Creek @ Bears Den Court,Stream,Surface Water,Clarity,TURBIDITY,,1.92,NTU,Total,,1088,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1498874777358, -97.8681610910371)",987895,30.14988748,-97.86816109,192084,FALSE,
Bear Creek,12/5/01 10:25,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,4.69,NTU,Total,,1087,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",988078,30.12742048,-97.82190258,192158,FALSE,
Bear Creek,12/5/01 9:45,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Clarity,TURBIDITY,,2.08,NTU,Total,,600,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1597465885049, -97.9553518215474)",987885,30.15974659,-97.95535182,192080,FALSE,
Bear Creek,12/5/01 9:30,Bear Creek @ Spanish Oaks Circle,Stream,Surface Water,Clarity,TURBIDITY,,1.3,NTU,Total,,1090,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1541101854003, -97.9529176206496)",987943,30.15411019,-97.95291762,192105,FALSE,
Bear Creek,12/5/01 9:00,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,1.47,NTU,Total,,1089,,HACH 2100P,J,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",987938,30.17341034,-97.93123471,192103,FALSE,
Bear Creek,9/12/01 10:00,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Clarity,TURBIDITY,,1.49,NTU,Total,,600,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1597465885049, -97.9553518215474)",987699,30.15974659,-97.95535182,191920,FALSE,
Bear Creek,9/12/01 9:50,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,2.22,NTU,Total,,1087,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",986117,30.12742048,-97.82190258,191310,FALSE,
Bear Creek,9/12/01 9:40,Bear Creek @ Spanish Oaks Circle,Stream,Surface Water,Clarity,TURBIDITY,,1.19,NTU,Total,,1090,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1541101854003, -97.9529176206496)",987683,30.15411019,-97.95291762,191802,FALSE,
Bear Creek,9/12/01 9:20,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,0.9,NTU,Total,,1089,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",987677,30.17341034,-97.93123471,191800,FALSE,
Bear Creek,6/13/01 10:20,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,1.15,NTU,Total,,1089,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",936800,30.17341034,-97.93123471,112702,FALSE,
Bear Creek,6/13/01 10:00,Bear Creek @ Spanish Oaks Circle,Stream,Surface Water,Clarity,TURBIDITY,,2.06,NTU,Total,,1090,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1541101854003, -97.9529176206496)",535344,30.15411019,-97.95291762,112698,FALSE,
Bear Creek,6/13/01 9:40,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Clarity,TURBIDITY,,6.62,NTU,Total,,600,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1597465885049, -97.9553518215474)",936807,30.15974659,-97.95535182,112704,FALSE,
Bear Creek,6/13/01 0:00,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,3.04,NTU,Total,,1087,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",936794,30.12742048,-97.82190258,112700,TRUE,
Bear Creek,3/7/01 14:20,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,1.56,NTU,Total,,1087,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1274204846672, -97.8219025785768)",930244,30.12742048,-97.82190258,110654,FALSE,
Bear Creek,3/7/01 11:55,Bear Creek @ Bears Den Court,Stream,Surface Water,Clarity,TURBIDITY,,1.29,NTU,Total,,1088,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1498874777358, -97.8681610910371)",930237,30.14988748,-97.86816109,110652,FALSE,
Bear Creek,3/7/01 9:50,Bear Creek @ Spanish Oaks Circle,Stream,Surface Water,Clarity,TURBIDITY,,1.7,NTU,Total,,1090,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1541101854003, -97.9529176206496)",930264,30.15411019,-97.95291762,110660,FALSE,
Bear Creek,3/7/01 9:25,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Clarity,TURBIDITY,,1.54,NTU,Total,,600,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1597465885049, -97.9553518215474)",930256,30.15974659,-97.95535182,110658,FALSE,
Bear Creek,3/7/01 9:00,Bear Creek Downstream of FM 1826 (North Fork),Stream,Surface Water,Clarity,TURBIDITY,,0.94,NTU,Total,,1089,,HACH 2100P,U,Environmental Integrity Index (EII),"(30.1734103411565, -97.9312347133946)",930252,30.17341034,-97.93123471,110656,FALSE,
Bear Creek,6/14/99 16:20,Bear Creek @ Centerfit/Perry/Wisebart,Stream,Ground Water,Clarity,TURBIDITY,,1,NTU,Total,,1284,,HORIBA WATER QUALITY METER,U,Groundwater,"(30.1662079194042, -97.8982152073321)",462203,30.16620792,-97.89821521,73870,FALSE,
Bear Creek,12/4/98 11:15,Bear Creek @ Twin Creeks Road,Stream,Surface Water,Clarity,TURBIDITY,,4.4,NTU,Total,,1087,,HACH 16800,U,Water Watch Dog,"(30.1274204846672, -97.8219025785768)",447119,30.12742048,-97.82190258,69453,FALSE,
Bear Creek,12/4/98 9:55,Bear Creek @ Bears Den Court,Stream,Surface Water,Clarity,TURBIDITY,,3.4,NTU,Total,,1088,,HACH 16800,U,Water Watch Dog,"(30.1498874777358, -97.8681610910371)",447110,30.14988748,-97.86816109,69451,FALSE,
Bear Creek,12/4/98 9:15,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Clarity,TURBIDITY,,3.3,NTU,Total,,600,,HACH 16800,U,Water Watch Dog,"(30.1597465885049, -97.9553518215474)",447092,30.15974659,-97.95535182,69447,FALSE,
Bear Creek,12/4/98 9:15,Bear Creek @ Spanish Oaks Circle,Stream,Surface Water,Clarity,TURBIDITY,,3.5,NTU,Total,,1090,,HACH 16800,U,Water Watch Dog,"(30.1541101854003, -97.9529176206496)",447101,30.15411019,-97.95291762,69449,FALSE,
