WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,05/19/2008 03:15:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1529496,30.2962292409524,-97.9260928438428,316436,false,
Barton Creek,05/14/2008 03:15:00 PM,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,46,,CALCULATION,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",1529343,30.2697854884719,-97.9735087865863,316435,false,
Barton Creek,05/14/2008 12:33:00 PM,Barton Creek @ Stark Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,44,,CALCULATION,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",1529335,30.2449221264486,-98.1256944853527,316372,false,
Barton Creek,04/09/2008 03:14:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,4.5,Days,Total,,35,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",2427465,30.2635351223695,-97.7709796798271,480449,false,
Barton Creek,01/25/2008 03:20:00 PM,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,879,,CALCULATION,U,Barton Creek Pool Study,"(30.2636315522417, -97.7724721862967)",1494174,30.2636315522417,-97.7724721862967,313955,false,
Barton Creek,01/25/2008 02:50:00 PM,Barton Creek @ Campbells Hole Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,219,,CALCULATION,U,Barton Creek Pool Study,"(30.2598215496528, -97.7847075791533)",1494181,30.2598215496528,-97.7847075791533,313951,false,
Barton Creek,01/25/2008 02:50:00 PM,Barton Creek @ Loop 360 (USGS),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,599,,CALCULATION,U,Barton Creek Pool Study,"(30.24469235357, -97.8023393222609)",1494179,30.24469235357,-97.8023393222609,313953,false,
Barton Creek,01/25/2008 01:55:00 PM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,51,,CALCULATION,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1494193,30.2730736469462,-97.8432343429509,313948,false,
Barton Creek,01/25/2008 12:50:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,50,,CALCULATION,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1494200,30.2913642199493,-97.8492467053898,313946,false,
Barton Creek,01/25/2008 12:05:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1494208,30.2962292409524,-97.9260928438428,313944,false,
Barton Creek,01/25/2008 11:05:00 AM,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,46,,CALCULATION,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",1494092,30.2697854884719,-97.9735087865863,313940,false,
Barton Creek,01/25/2008 09:55:00 AM,Barton Creek @ Stark Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,44,,CALCULATION,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",1494084,30.2449221264486,-98.1256944853527,313938,false,
Barton Creek,01/25/2008 08:54:00 AM,Barton Creek @ Paisano Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,47,,CALCULATION,U,Barton Creek Pool Study,"(30.2787762970014, -97.9428120293129)",1494215,30.2787762970014,-97.9428120293129,313942,false,
Barton Creek,08/03/2007 01:30:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,,1,Days,Total,,35,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",2427467,30.2635351223695,-97.7709796798271,480450,false,
Barton Creek,08/01/2007 03:45:00 PM,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,46,,CALCULATION,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",1454158,30.2697854884719,-97.9735087865863,307281,false,
Barton Creek,08/01/2007 02:35:00 PM,Barton Creek @ Stark Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,44,,CALCULATION,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",1454166,30.2449221264486,-98.1256944853527,307279,false,
Barton Creek,08/01/2007 01:30:00 PM,Barton Creek @ Paisano Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,47,,CALCULATION,U,Barton Creek Pool Study,"(30.2787762970014, -97.9428120293129)",1454134,30.2787762970014,-97.9428120293129,307283,false,
Barton Creek,08/01/2007 12:50:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1454127,30.2962292409524,-97.9260928438428,307285,false,
Barton Creek,08/01/2007 12:15:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,50,,CALCULATION,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1454110,30.2913642199493,-97.8492467053898,307287,false,
Barton Creek,08/01/2007 11:20:00 AM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,51,,CALCULATION,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1454087,30.2730736469462,-97.8432343429509,307289,false,
Barton Creek,08/01/2007 11:00:00 AM,Barton Creek @ Loop 360 (USGS),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,599,,CALCULATION,U,Barton Creek Pool Study,"(30.24469235357, -97.8023393222609)",1454044,30.24469235357,-97.8023393222609,307294,false,
Barton Creek,08/01/2007 09:20:00 AM,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,879,,CALCULATION,U,Barton Creek Pool Study,"(30.2636315522417, -97.7724721862967)",1454063,30.2636315522417,-97.7724721862967,307296,false,
Barton Creek,06/14/2007 11:40:00 AM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1444377,30.2962292409524,-97.9260928438428,305967,false,
Barton Creek,06/14/2007 10:00:00 AM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,51,,CALCULATION,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1444358,30.2730736469462,-97.8432343429509,305968,false,
Barton Creek,06/12/2007 04:30:00 PM,Barton Creek Between Dams Upstream of Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,879,,CALCULATION,U,Barton Creek Pool Study,"(30.2636315522417, -97.7724721862967)",1444417,30.2636315522417,-97.7724721862967,305941,false,
Barton Creek,06/12/2007 03:45:00 PM,Barton Creek @ Campbells Hole Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,219,,CALCULATION,U,Barton Creek Pool Study,"(30.2598215496528, -97.7847075791533)",1444434,30.2598215496528,-97.7847075791533,305936,false,
Barton Creek,06/12/2007 03:00:00 PM,Barton Creek @ Loop 360 (USGS),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,599,,CALCULATION,U,Barton Creek Pool Study,"(30.24469235357, -97.8023393222609)",1444426,30.24469235357,-97.8023393222609,305939,false,
Barton Creek,06/12/2007 02:15:00 PM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,51,,CALCULATION,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1444338,30.2730736469462,-97.8432343429509,305934,false,
Barton Creek,06/12/2007 01:30:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,50,,CALCULATION,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1444395,30.2913642199493,-97.8492467053898,305966,false,
Barton Creek,06/12/2007 01:00:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,50,,CALCULATION,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1444447,30.2913642199493,-97.8492467053898,305932,false,
Barton Creek,06/12/2007 12:30:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1444455,30.2962292409524,-97.9260928438428,305930,false,
Barton Creek,06/12/2007 11:10:00 AM,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,46,,CALCULATION,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",1444464,30.2697854884719,-97.9735087865863,305926,false,
Barton Creek,06/12/2007 10:00:00 AM,Barton Creek @ Stark Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,44,,CALCULATION,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",1444472,30.2449221264486,-98.1256944853527,305924,false,
Barton Creek,08/16/2006 12:45:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,20,Days,Total,,48,,CALCULATION,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1401048,30.2962292409524,-97.9260928438428,299152,false,
Barton Creek,08/16/2006 09:45:00 AM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,20,Days,Total,,51,,CALCULATION,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1400898,30.2730736469462,-97.8432343429509,299151,false,
Barton Creek,10/30/2009 04:10:00 PM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,51,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1717126,30.2730736469462,-97.8432343429509,345257,false,
Barton Creek,10/30/2009 03:30:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,50,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1717117,30.2913642199493,-97.8492467053898,345256,false,
Barton Creek,10/30/2009 02:50:00 PM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,48,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1717108,30.2962292409524,-97.9260928438428,345255,false,
Barton Creek,10/30/2009 02:00:00 PM,Barton Creek @ Shield Ranch Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,46,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2697854884719, -97.9735087865863)",1717098,30.2697854884719,-97.9735087865863,345250,false,
Barton Creek,10/30/2009 12:55:00 PM,Barton Creek @ Stark Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,5,Days,Total,,44,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2449221264486, -98.1256944853527)",1717088,30.2449221264486,-98.1256944853527,345247,false,
Barton Creek,10/21/2009 09:50:00 AM,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Flow/Rainfall,DAYS AFTER STORM,,8,Days,Total,,860,,RAIN GAUGE,U,Barton Springs Algae,"(30.2640070647195, -97.7693825634433)",2425402,30.2640070647195,-97.7693825634433,344738,false,
Barton Creek,09/16/2009 04:00:00 PM,Barton Springs Pool site BSP-9,Sediment,Ground Water,Flow/Rainfall,DAYS AFTER STORM,,2.5,Days,Total,,2819,,Rainvieux Web Page,U,Barton Springs Algae,"(30.2637927863172, -97.7707696638517)",2420691,30.2637927863172,-97.7707696638517,479838,false,
Barton Creek,07/30/2009 12:00:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,35,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",2427461,30.2635351223695,-97.7709796798271,480447,false,
Barton Creek,06/04/2009 12:00:00 PM,Barton Creek @ Leif Johnson Pool,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,50,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2913642199493, -97.8492467053898)",1671102,30.2913642199493,-97.8492467053898,342671,false,
Barton Creek,06/04/2009 12:00:00 AM,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,48,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2962292409524, -97.9260928438428)",1671111,30.2962292409524,-97.9260928438428,342670,true,
Barton Creek,06/04/2009 12:00:00 AM,Barton Creek Downstream of Lost Creek Blvd,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,0,Days,Total,,51,,Rainvieux Web Page,U,Barton Creek Pool Study,"(30.2730736469462, -97.8432343429509)",1671112,30.2730736469462,-97.8432343429509,342672,true,
Barton Creek,05/13/2009 02:35:00 PM,Old Mill (Sunken Gardens) Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,3,Days,Total,,422,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635848609854, -97.7680757366172)",1671077,30.2635848609854,-97.7680757366172,342663,false,
Barton Creek,05/13/2009 01:00:00 PM,Eliza Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,3,Days,Total,,428,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2642461579302, -97.7700605859118)",1671079,30.2642461579302,-97.7700605859118,342665,false,
Barton Creek,05/13/2009 12:00:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,3,Days,Total,,35,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",1671073,30.2635351223695,-97.7709796798271,342660,false,
Barton Creek,05/13/2009 11:00:00 AM,Upper Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,3,Days,Total,,183,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635944614644, -97.7737817041223)",1671075,30.2635944614644,-97.7737817041223,342661,false,
Barton Creek,02/27/2009 02:30:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,4,Days,Total,,35,,Rainvieux Web Page,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",1567375,30.2635351223695,-97.7709796798271,321588,false,
Barton Creek,12/29/2008 03:00:00 PM,Barton Spring,Spring,Sediment,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,35,,RAIN GAUGE,U,TPDES Sediment Data,"(30.2635351223695, -97.7709796798271)",1558204,30.2635351223695,-97.7709796798271,320565,false,
Barton Creek,02/28/2002 01:50:00 PM,Barton Creek @ Hwy 71 us Little Barton (BC0),Stream,Channel Assessment,Flow/Rainfall,DAYS AFTER STORM,>,8,Days,Total,,78,,CALCULATION,U,EII - Channel Stability Evaluation,"(30.2947831486892, -97.926965322383)",991862,30.2947831486892,-97.926965322383,192855,false,
Barton Creek,06/23/2000 02:50:00 PM,Barton Creek @ Hwy 71 us Little Barton (BC0),Stream,Channel Assessment,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,78,,CALCULATION,U,EII - Channel Stability Evaluation,"(30.2947831486892, -97.926965322383)",722186,30.2947831486892,-97.926965322383,84521,false,
Barton Creek,06/23/2000 02:40:00 PM,Barton Creek @ Hwy 71 us Little Barton (BC0),Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,>,5,Days,Total,,78,,CALCULATION,U,EII - Habitat,"(30.2947831486892, -97.926965322383)",1393012,30.2947831486892,-97.926965322383,84522,false,
Barton Creek,06/19/2000 11:30:00 AM,Barton Creek @ Shield Ranch Pool,Stream,Channel Assessment,Flow/Rainfall,DAYS AFTER STORM,>,1,Days,Total,,46,,CALCULATION,U,EII - Channel Stability Evaluation,"(30.2697854884719, -97.9735087865863)",1029476,30.2697854884719,-97.9735087865863,84491,false,
Barton Creek,07/14/1997 12:00:00 PM,Hebbingston Hollow ds Patterson/School Road,Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,,21,Days,Total,,1047,,CALCULATION,U,WMI Grant Project,"(30.3043551022939, -97.8813092201905)",390620,30.3043551022939,-97.8813092201905,33453,false,
Barton Creek,07/11/1997 03:20:00 PM,Lost Creek Tributary @ Whitemarsh Valley Walk,Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,,18,Days,Total,,106,,CALCULATION,U,WMI Grant Project,"(30.2835125644406, -97.8423249218254)",390566,30.2835125644406,-97.8423249218254,33449,false,
Barton Creek,07/10/1997 04:00:00 PM,Rob Roy Tributary @ Barton Creek,Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,102,,CALCULATION,U,WMI Grant Project,"(30.2959369343858, -97.8517500864118)",390891,30.2959369343858,-97.8517500864118,33474,false,
Barton Creek,07/10/1997 01:45:00 PM,Barton Creek West Trib 1 ds Scenic Bluff Dr.,Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,,17,Days,Total,,997,,CALCULATION,U,WMI Grant Project,"(30.2993100920783, -97.8862930121407)",390837,30.2993100920783,-97.8862930121407,33470,false,
Barton Creek,07/10/1997 11:30:00 AM,Unnamed Trib Downstream of Saddletree Lane,Stream,Habitat,Flow/Rainfall,DAYS AFTER STORM,,12,Days,Total,,1029,,CALCULATION,U,WMI Grant Project,"(30.2786680991853, -98.0842023997635)",390810,30.2786680991853,-98.0842023997635,33468,false,
Barton Creek,02/03/1997 01:15:00 PM,Barton Creek 350m Downstream of Lost Creek Blvd,Stream,Channel Assessment,Flow/Rainfall,DAYS AFTER STORM,<,1,Days,Total,,88,,CALCULATION,U,EII - Channel Stability Evaluation,"(30.2739982755654, -97.8417053800338)",1391665,30.2739982755654,-97.8417053800338,192408,false,
Bear Creek,11/29/2012 12:45:00 PM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,46,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1962089,30.1825033272161,-97.9732097710223,389998,false,
Bear Creek,02/15/2012 10:35:00 AM,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,600,,CALCULATION,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1906766,30.1597465885049,-97.9553518215474,383299,false,
Bear Creek,12/09/2011 11:15:00 AM,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,600,,CALCULATION,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1840612,30.1597465885049,-97.9553518215474,372013,false,
Bear Creek,12/09/2011 09:35:00 AM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1840427,30.1825033272161,-97.9732097710223,372015,false,
Bear Creek,04/28/2011 01:00:00 PM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1774490,30.1825033272161,-97.9732097710223,360704,false,
Bear Creek,02/23/2011 11:30:00 AM,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,600,,CALCULATION,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1870908,30.1597465885049,-97.9553518215474,358608,false,
Bear Creek,02/23/2011 10:30:00 AM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1870899,30.1825033272161,-97.9732097710223,358612,false,
Bear Creek,12/15/2010 10:43:00 AM,Bear Creek @ FM 1826 (South Fork),Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,30,Days,Total,,600,,CALCULATION,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1766464,30.1597465885049,-97.9553518215474,355099,false,
Bear Creek,12/15/2010 09:10:00 AM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,30,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1768698,30.1825033272161,-97.9732097710223,355103,false,
Bear Creek,10/01/2009 11:00:00 AM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4003,,Rainvieux Web Page,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1712999,30.1825033272161,-97.9732097710223,344337,false,
Bear Creek,10/01/2009 10:15:00 AM,Belterra Spring at Aspen Drive,Spring,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,4,Days,Total,,4422,,Rainvieux Web Page,U,Bear Creek Study,"(30.1945729652677, -97.9782964793595)",1713034,30.1945729652677,-97.9782964793595,344345,false,
Bear Creek,05/06/2009 11:05:00 AM,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4112,,CALCULATION,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1670777,30.1608823448036,-97.9448607726438,335993,false,
Bear Creek,03/23/2009 04:00:00 PM,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4112,,CALCULATION,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1594809,30.1608823448036,-97.9448607726438,327647,false,
Bear Creek,03/23/2009 02:45:00 PM,Bear Creek Upstream of Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4003,,CALCULATION,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1594807,30.1825033272161,-97.9732097710223,327645,false,
Bear Creek,03/23/2009 02:00:00 PM,Bear Creek at Northern Davis Property Line,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,4421,,CALCULATION,U,Bear Creek Study,"(30.1828237894973, -97.9736476781548)",1594806,30.1828237894973,-97.9736476781548,327651,false,
Bear Creek,03/23/2009 01:45:00 PM,Bear Creek @ Davis Pond,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,7,Days,Total,,3911,,CALCULATION,U,Bear Creek Study,"(30.1782359877544, -97.9698947064882)",1594812,30.1782359877544,-97.9698947064882,327643,false,
Bear Creek,03/05/2009 12:00:00 PM,Bear Creek @ Bear Creek Pass,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,10,Days,Total,,4112,,CALCULATION,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1594804,30.1608823448036,-97.9448607726438,321596,false,
Bear Creek,03/05/2009 11:30:00 AM,Bear Creek Upstream of Bear Creek Pass,Stream,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,10,Days,Total,,4357,,CALCULATION,U,Bear Creek Study,"(30.1609412783863, -97.9450713633697)",1594805,30.1609412783863,-97.9450713633697,321598,false,
